grupi_id,base_id,oracle_id,n_amendments,schema,base_effective,oracle_effective,pair_index,redaction_count,title
153569,104072024018,111112025016,271,tyviseadus,2024-11-01,2025-11-21,30,31,Võlaõigusseadus
153584,115032011021,121122011018,136,tyviseadus,2011-03-25,2011-12-31,1,2,Saastuse kompleksse vältimise ja kontrollimise seadus
153607,121122010039,122122010026,496,tyviseadus,2010-12-31,2011-01-01,1,36,Väärtpaberituru seadus
153607,122122010026,124032011005,496,tyviseadus,2011-01-01,2011-04-03,2,36,Väärtpaberituru seadus
153607,124032011005,129062011003,496,tyviseadus,2011-04-03,2011-08-01,3,36,Väärtpaberituru seadus
153607,129062011003,102112011011,496,tyviseadus,2011-08-01,2011-11-12,4,36,Väärtpaberituru seadus
153607,102112011011,122122011048,496,tyviseadus,2011-11-12,2012-01-01,5,36,Väärtpaberituru seadus
153607,122122011048,129032012026,496,tyviseadus,2012-01-01,2012-03-30,6,36,Väärtpaberituru seadus
153607,129032012026,128062012018,496,tyviseadus,2012-03-30,2012-07-01,7,36,Väärtpaberituru seadus
153607,128062012018,128062012019,496,tyviseadus,2012-07-01,2013-01-01,8,36,Väärtpaberituru seadus
153607,128062012019,126042013010,496,tyviseadus,2013-01-01,2013-05-06,9,36,Väärtpaberituru seadus
153607,126042013010,109052014020,496,tyviseadus,2013-05-06,2014-05-19,10,36,Väärtpaberituru seadus
153607,109052014020,109052014021,496,tyviseadus,2014-05-19,2014-10-01,11,36,Väärtpaberituru seadus
153607,109052014021,114112015002,496,tyviseadus,2014-10-01,2015-11-24,12,36,Väärtpaberituru seadus
153607,114112015002,107042017004,496,tyviseadus,2015-11-24,2017-04-17,13,36,Väärtpaberituru seadus
153607,107042017004,130122017042,496,tyviseadus,2017-04-17,2018-01-03,14,36,Väärtpaberituru seadus
153607,130122017042,130122017043,496,tyviseadus,2018-01-03,2018-01-15,15,36,Väärtpaberituru seadus
153607,130122017043,110012019014,496,tyviseadus,2018-01-15,2019-01-20,16,36,Väärtpaberituru seadus
153607,110012019014,113052021005,496,tyviseadus,2019-01-20,2021-06-01,17,36,Väärtpaberituru seadus
153607,113052021005,102062021015,496,tyviseadus,2021-06-01,2021-06-12,18,36,Väärtpaberituru seadus
153607,102062021015,102062021016,496,tyviseadus,2021-06-12,2021-06-26,19,36,Väärtpaberituru seadus
153607,102062021016,107122021016,496,tyviseadus,2021-06-26,2021-12-17,20,36,Väärtpaberituru seadus
153607,107122021016,107122021017,496,tyviseadus,2021-12-17,2022-01-01,21,36,Väärtpaberituru seadus
153607,107122021017,129032022012,496,tyviseadus,2022-01-01,2022-03-30,22,36,Väärtpaberituru seadus
153607,129032022012,129032022013,496,tyviseadus,2022-03-30,2022-04-08,23,36,Väärtpaberituru seadus
153607,129032022013,103062022021,496,tyviseadus,2022-04-08,2022-08-21,24,36,Väärtpaberituru seadus
153607,103062022021,130112022006,496,tyviseadus,2022-08-21,2022-12-10,25,36,Väärtpaberituru seadus
153607,130112022006,101032023059,496,tyviseadus,2022-12-10,2023-03-11,26,36,Väärtpaberituru seadus
153607,101032023059,106072023128,496,tyviseadus,2023-03-11,2024-01-01,27,36,Väärtpaberituru seadus
153607,106072023128,121062024055,496,tyviseadus,2024-01-01,2024-07-01,28,36,Väärtpaberituru seadus
153607,121062024055,121062024056,496,tyviseadus,2024-07-01,2024-09-01,29,36,Väärtpaberituru seadus
153607,121062024056,111102024018,496,tyviseadus,2024-09-01,2024-10-21,30,36,Väärtpaberituru seadus
153607,111102024018,103122024013,496,tyviseadus,2024-10-21,2024-12-13,31,36,Väärtpaberituru seadus
153607,103122024013,107012025004,496,tyviseadus,2024-12-13,2025-01-17,32,36,Väärtpaberituru seadus
153607,107012025004,110062025002,496,tyviseadus,2025-01-17,2025-06-20,33,36,Väärtpaberituru seadus
153607,110062025002,111112025007,496,tyviseadus,2025-06-20,2025-11-21,34,36,Väärtpaberituru seadus
153607,111112025007,130122025006,496,tyviseadus,2025-11-21,2026-03-05,35,36,Väärtpaberituru seadus
153646,109102013012,121062014064,188,tyviseadus,2013-10-28,2015-01-01,1,7,Tõestamisseadus
153646,121062014064,110032016013,188,tyviseadus,2015-01-01,2016-03-20,2,7,Tõestamisseadus
153646,110032016013,110032016014,188,tyviseadus,2016-03-20,2016-07-01,3,7,Tõestamisseadus
153646,110032016014,110032016015,188,tyviseadus,2016-07-01,2020-01-01,4,7,Tõestamisseadus
153646,110032016015,122122020047,188,tyviseadus,2020-01-01,2021-01-01,5,7,Tõestamisseadus
153646,122122020047,106072023105,188,tyviseadus,2021-01-01,2024-02-01,6,7,Tõestamisseadus
153716,127032012012,102072012015,515,tyviseadus,2012-06-01,2012-08-01,1,22,Riikliku pensionikindlustuse seadus
153716,102072012015,110012014010,515,tyviseadus,2012-08-01,2014-01-20,2,22,Riikliku pensionikindlustuse seadus
153716,110012014010,110032015025,515,tyviseadus,2014-01-20,2015-04-01,3,22,Riikliku pensionikindlustuse seadus
153716,110032015025,106122016004,515,tyviseadus,2015-04-01,2017-01-01,4,22,Riikliku pensionikindlustuse seadus
153716,106122016004,106122016005,515,tyviseadus,2017-01-01,2017-07-01,5,22,Riikliku pensionikindlustuse seadus
153716,106122016005,103012019002,515,tyviseadus,2017-07-01,2019-01-13,6,22,Riikliku pensionikindlustuse seadus
153716,103012019002,128112019002,515,tyviseadus,2019-01-13,2020-01-01,7,22,Riikliku pensionikindlustuse seadus
153716,128112019002,127102020007,515,tyviseadus,2020-01-01,2020-11-06,8,22,Riikliku pensionikindlustuse seadus
153716,127102020007,119122020002,515,tyviseadus,2020-11-06,2020-12-29,9,22,Riikliku pensionikindlustuse seadus
153716,119122020002,119122020003,515,tyviseadus,2020-12-29,2021-01-01,10,22,Riikliku pensionikindlustuse seadus
153716,119122020003,128122020007,515,tyviseadus,2021-01-01,2021-04-01,11,22,Riikliku pensionikindlustuse seadus
153716,128122020007,118022022006,515,tyviseadus,2021-04-01,2022-02-28,12,22,Riikliku pensionikindlustuse seadus
153716,118022022006,118022022007,515,tyviseadus,2022-02-28,2022-06-01,13,22,Riikliku pensionikindlustuse seadus
153716,118022022007,118022022008,515,tyviseadus,2022-06-01,2023-01-01,14,22,Riikliku pensionikindlustuse seadus
153716,118022022008,122022023008,515,tyviseadus,2023-01-01,2023-03-04,15,22,Riikliku pensionikindlustuse seadus
153716,122022023008,114122023007,515,tyviseadus,2023-03-04,2024-01-01,16,22,Riikliku pensionikindlustuse seadus
153716,114122023007,112122024024,515,tyviseadus,2024-01-01,2025-01-01,17,22,Riikliku pensionikindlustuse seadus
153716,112122024024,112062025009,515,tyviseadus,2025-01-01,2026-10-01,18,22,Riikliku pensionikindlustuse seadus
153716,112062025009,112062025010,515,tyviseadus,2026-10-01,2027-01-01,19,22,Riikliku pensionikindlustuse seadus
153716,112062025010,112062025011,515,tyviseadus,2027-01-01,2031-01-01,20,22,Riikliku pensionikindlustuse seadus
153716,112062025011,112062025012,515,tyviseadus,2031-01-01,2037-01-01,21,22,Riikliku pensionikindlustuse seadus
153991,121122010024,124032011015,306,tyviseadus,2011-01-01,2011-06-01,1,13,Tagatisfondi seadus
153991,124032011015,109052014019,306,tyviseadus,2011-06-01,2014-05-19,2,13,Tagatisfondi seadus
153991,109052014019,131122015039,306,tyviseadus,2014-05-19,2016-01-10,3,13,Tagatisfondi seadus
153991,131122015039,125102016026,306,tyviseadus,2016-01-10,2016-10-26,4,13,Tagatisfondi seadus
153991,125102016026,130122017045,306,tyviseadus,2016-10-26,2018-01-03,5,13,Tagatisfondi seadus
153991,130122017045,106052020037,306,tyviseadus,2018-01-03,2020-05-07,6,13,Tagatisfondi seadus
153991,106052020037,127102020005,306,tyviseadus,2020-05-07,2020-11-06,7,13,Tagatisfondi seadus
153991,127102020005,121112020022,306,tyviseadus,2020-11-06,2021-01-01,8,13,Tagatisfondi seadus
153991,121112020022,128122020010,306,tyviseadus,2021-01-01,2021-01-02,9,13,Tagatisfondi seadus
153991,128122020010,102062021014,306,tyviseadus,2021-01-02,2021-06-12,10,13,Tagatisfondi seadus
153991,102062021014,129032022007,306,tyviseadus,2021-06-12,2022-04-08,11,13,Tagatisfondi seadus
153991,129032022007,130112022005,306,tyviseadus,2022-04-08,2022-12-10,12,13,Tagatisfondi seadus
153997,102022011003,120052025005,136,tyviseadus,2011-02-12,2025-05-30,1,3,Kirikute ja koguduste seadus
153997,120052025005,900000164860,136,tyviseadus,2025-05-30,2025-05-30,2,3,Kirikute ja koguduste seadus
154022,110122010013,114032011042,490,tyviseadus,2011-01-01,2011-03-24,1,33,Maksukorralduse seadus
154022,114032011042,114032011043,490,tyviseadus,2011-03-24,2011-04-01,2,33,Maksukorralduse seadus
154022,114032011043,114032011044,490,tyviseadus,2011-04-01,2011-04-05,3,33,Maksukorralduse seadus
154022,114032011044,122122011038,490,tyviseadus,2011-04-05,2012-01-01,4,33,Maksukorralduse seadus
154022,122122011038,102072012026,490,tyviseadus,2012-01-01,2012-08-01,5,33,Maksukorralduse seadus
154022,102072012026,117042013014,490,tyviseadus,2012-08-01,2013-04-09,6,33,Maksukorralduse seadus
154022,117042013014,107062013003,490,tyviseadus,2013-04-09,2013-07-01,7,33,Maksukorralduse seadus
154022,107062013003,131012014013,490,tyviseadus,2013-07-01,2014-02-01,8,33,Maksukorralduse seadus
154022,131012014013,131012014014,490,tyviseadus,2014-02-01,2014-04-01,9,33,Maksukorralduse seadus
154022,131012014014,111072014011,490,tyviseadus,2014-04-01,2014-08-01,10,33,Maksukorralduse seadus
154022,111072014011,123122014020,490,tyviseadus,2014-08-01,2015-01-01,11,33,Maksukorralduse seadus
154022,123122014020,117032015010,490,tyviseadus,2015-01-01,2015-03-18,12,33,Maksukorralduse seadus
154022,117032015010,117032015011,490,tyviseadus,2015-03-18,2015-07-01,13,33,Maksukorralduse seadus
154022,117032015011,109022016003,490,tyviseadus,2015-07-01,2016-02-10,14,33,Maksukorralduse seadus
154022,109022016003,109022016004,490,tyviseadus,2016-02-10,2016-07-01,15,33,Maksukorralduse seadus
154022,109022016004,125102016013,490,tyviseadus,2016-07-01,2016-10-26,16,33,Maksukorralduse seadus
154022,125102016013,131032017003,490,tyviseadus,2016-10-26,2017-04-01,17,33,Maksukorralduse seadus
154022,131032017003,106112019008,490,tyviseadus,2017-04-01,2019-11-15,18,33,Maksukorralduse seadus
154022,106112019008,106112019009,490,tyviseadus,2019-11-15,2020-01-01,19,33,Maksukorralduse seadus
154022,106112019009,123122020013,490,tyviseadus,2020-01-01,2021-01-01,20,33,Maksukorralduse seadus
154022,123122020013,109042021011,490,tyviseadus,2021-01-01,2021-04-19,21,33,Maksukorralduse seadus
154022,109042021011,111032022003,490,tyviseadus,2021-04-19,2022-03-21,22,33,Maksukorralduse seadus
154022,111032022003,122032022005,490,tyviseadus,2022-03-21,2022-04-01,23,33,Maksukorralduse seadus
154022,122032022005,121112023012,490,tyviseadus,2022-04-01,2024-01-01,24,33,Maksukorralduse seadus
154022,121112023012,120022024007,490,tyviseadus,2024-01-01,2024-05-01,25,33,Maksukorralduse seadus
154022,120022024007,107062024008,490,tyviseadus,2024-05-01,2024-06-17,26,33,Maksukorralduse seadus
154022,107062024008,108102024013,490,tyviseadus,2024-06-17,2024-10-18,27,33,Maksukorralduse seadus
154022,108102024013,108102024014,490,tyviseadus,2024-10-18,2024-11-01,28,33,Maksukorralduse seadus
154022,108102024014,119122024004,490,tyviseadus,2024-11-01,2025-01-01,29,33,Maksukorralduse seadus
154022,119122024004,102102025003,490,tyviseadus,2025-01-01,2025-10-12,30,33,Maksukorralduse seadus
154022,102102025003,102102025004,490,tyviseadus,2025-10-12,2026-01-01,31,33,Maksukorralduse seadus
154022,102102025004,102102025005,490,tyviseadus,2026-01-01,2028-01-01,32,33,Maksukorralduse seadus
154039,101112012011,123122013057,112,tyviseadus,2012-11-11,2014-01-01,1,5,Põhiseaduslikkuse järelevalve kohtumenetluse seadus
154039,123122013057,126062017061,112,tyviseadus,2014-01-01,2017-07-06,2,5,Põhiseaduslikkuse järelevalve kohtumenetluse seadus
154039,126062017061,107032019003,112,tyviseadus,2017-07-06,2019-03-17,3,5,Põhiseaduslikkuse järelevalve kohtumenetluse seadus
154039,107032019003,107032019004,112,tyviseadus,2019-03-17,2020-01-01,4,5,Põhiseaduslikkuse järelevalve kohtumenetluse seadus
154048,101112012008,125102016018,302,tyviseadus,2012-11-11,2016-10-26,1,7,Rahvahääletuse seadus
154048,125102016018,125102016019,302,tyviseadus,2016-10-26,2017-01-01,2,7,Rahvahääletuse seadus
154048,125102016019,103012020014,302,tyviseadus,2017-01-01,2020-01-13,3,7,Rahvahääletuse seadus
154048,103012020014,103012020015,302,tyviseadus,2020-01-13,2021-01-01,4,7,Rahvahääletuse seadus
154048,103012020015,124052024006,302,tyviseadus,2021-01-01,2024-06-03,5,7,Rahvahääletuse seadus
154048,124052024006,124052024007,302,tyviseadus,2024-06-03,2024-10-01,6,7,Rahvahääletuse seadus
154254,131122010063,117032011023,494,tyviseadus,2011-01-02,2011-03-18,1,27,Meresõiduohutuse seadus
154254,117032011023,104072011012,494,tyviseadus,2011-03-18,2011-07-14,2,27,Meresõiduohutuse seadus
154254,104072011012,130122011049,494,tyviseadus,2011-07-14,2012-01-01,3,27,Meresõiduohutuse seadus
154254,130122011049,127062012013,494,tyviseadus,2012-01-01,2012-09-01,4,27,Meresõiduohutuse seadus
154254,127062012013,130052013009,494,tyviseadus,2012-09-01,2013-06-09,5,27,Meresõiduohutuse seadus
154254,130052013009,130052013010,494,tyviseadus,2013-06-09,2013-07-01,6,27,Meresõiduohutuse seadus
154254,130052013010,130122014017,494,tyviseadus,2013-07-01,2015-01-01,7,27,Meresõiduohutuse seadus
154254,130122014017,105042016003,494,tyviseadus,2015-01-01,2016-04-15,8,27,Meresõiduohutuse seadus
154254,105042016003,106072018015,494,tyviseadus,2016-04-15,2019-01-01,9,27,Meresõiduohutuse seadus
154254,106072018015,129112019002,494,tyviseadus,2019-01-01,2019-12-21,10,27,Meresõiduohutuse seadus
154254,129112019002,103012020007,494,tyviseadus,2019-12-21,2020-01-13,11,27,Meresõiduohutuse seadus
154254,103012020007,130032021006,494,tyviseadus,2020-01-13,2021-03-31,12,27,Meresõiduohutuse seadus
154254,130032021006,130032021007,494,tyviseadus,2021-03-31,2021-04-01,13,27,Meresõiduohutuse seadus
154254,130032021007,131052021007,494,tyviseadus,2021-04-01,2021-06-01,14,27,Meresõiduohutuse seadus
154254,131052021007,116122021023,494,tyviseadus,2021-06-01,2021-12-17,15,27,Meresõiduohutuse seadus
154254,116122021023,103012022023,494,tyviseadus,2021-12-17,2022-01-13,16,27,Meresõiduohutuse seadus
154254,103012022023,128012022004,494,tyviseadus,2022-01-13,2022-02-07,17,27,Meresõiduohutuse seadus
154254,128012022004,104082022006,494,tyviseadus,2022-02-07,2022-08-14,18,27,Meresõiduohutuse seadus
154254,104082022006,120122022007,494,tyviseadus,2022-08-14,2022-12-21,19,27,Meresõiduohutuse seadus
154254,120122022007,120122022008,494,tyviseadus,2022-12-21,2023-01-01,20,27,Meresõiduohutuse seadus
154254,120122022008,130122023002,494,tyviseadus,2023-01-01,2024-01-01,21,27,Meresõiduohutuse seadus
154254,130122023002,130122023003,494,tyviseadus,2024-01-01,2024-07-01,22,27,Meresõiduohutuse seadus
154254,130122023003,111122024013,494,tyviseadus,2024-07-01,2024-12-12,23,27,Meresõiduohutuse seadus
154254,111122024013,117042025029,494,tyviseadus,2024-12-12,2025-05-01,24,27,Meresõiduohutuse seadus
154254,117042025029,102102025006,494,tyviseadus,2025-05-01,2025-10-12,25,27,Meresõiduohutuse seadus
154254,102102025006,116122025035,494,tyviseadus,2025-10-12,2025-12-17,26,27,Meresõiduohutuse seadus
155036,106122010012,112032015105,146,tyviseadus,2011-04-05,2015-07-01,1,10,Tsiviilseadustiku üldosa seadus
155036,112032015105,112032015106,146,tyviseadus,2015-07-01,2015-10-01,2,10,Tsiviilseadustiku üldosa seadus
155036,112032015106,112032015107,146,tyviseadus,2015-10-01,2018-01-01,3,10,Tsiviilseadustiku üldosa seadus
155036,112032015107,120042017021,146,tyviseadus,2018-01-01,2018-01-15,4,10,Tsiviilseadustiku üldosa seadus
155036,120042017021,130012018006,146,tyviseadus,2018-01-15,2019-01-01,5,10,Tsiviilseadustiku üldosa seadus
155036,130012018006,106122018003,146,tyviseadus,2019-01-01,2019-07-01,6,10,Tsiviilseadustiku üldosa seadus
155036,106122018003,123052020004,146,tyviseadus,2019-07-01,2020-05-24,7,10,Tsiviilseadustiku üldosa seadus
155036,123052020004,122032021008,146,tyviseadus,2020-05-24,2021-04-01,8,10,Tsiviilseadustiku üldosa seadus
155036,122032021008,131122024048,146,tyviseadus,2021-04-01,2025-01-01,9,10,Tsiviilseadustiku üldosa seadus
155037,110032016018,110112022016,72,tyviseadus,2016-03-20,2022-11-20,1,3,Rahvusvahelise eraõiguse seadus
155037,110112022016,107052025016,72,tyviseadus,2022-11-20,2025-01-01,2,3,Rahvusvahelise eraõiguse seadus
155038,110122010006,101112012006,360,tyviseadus,2011-04-01,2012-11-11,1,10,Kohaliku omavalitsuse volikogu valimise seadus
155038,101112012006,101112012007,360,tyviseadus,2012-11-11,2013-04-01,2,10,Kohaliku omavalitsuse volikogu valimise seadus
155038,101112012007,122012016008,360,tyviseadus,2013-04-01,2016-02-01,3,10,Kohaliku omavalitsuse volikogu valimise seadus
155038,122012016008,103012020010,360,tyviseadus,2016-02-01,2020-01-13,4,10,Kohaliku omavalitsuse volikogu valimise seadus
155038,103012020010,103012020011,360,tyviseadus,2020-01-13,2021-01-01,5,10,Kohaliku omavalitsuse volikogu valimise seadus
155038,103012020011,124052024004,360,tyviseadus,2021-01-01,2024-06-03,6,10,Kohaliku omavalitsuse volikogu valimise seadus
155038,124052024004,124052024005,360,tyviseadus,2024-06-03,2024-10-01,7,10,Kohaliku omavalitsuse volikogu valimise seadus
155038,124052024005,120052025002,360,tyviseadus,2024-10-01,2025-05-21,8,10,Kohaliku omavalitsuse volikogu valimise seadus
155038,120052025002,120052025003,360,tyviseadus,2025-05-21,2025-07-09,9,10,Kohaliku omavalitsuse volikogu valimise seadus
155073,110032011005,125052012021,242,tyviseadus,2011-03-20,2012-06-04,1,4,Ehitusseadus
155073,125052012021,125052012022,242,tyviseadus,2012-06-04,2013-01-09,2,4,Ehitusseadus
155073,125052012022,104072013008,242,tyviseadus,2013-01-09,2013-07-14,3,4,Ehitusseadus
155092,118122012033,121032014034,314,tyviseadus,2012-12-19,2014-03-31,1,6,Tulundusühistuseadus
155092,121032014034,120042017022,314,tyviseadus,2014-03-31,2018-01-15,2,6,Tulundusühistuseadus
155092,120042017022,123052020008,314,tyviseadus,2018-01-15,2020-05-24,3,6,Tulundusühistuseadus
155092,123052020008,123122022032,314,tyviseadus,2020-05-24,2023-02-01,4,6,Tulundusühistuseadus
155092,123122022032,113022026018,314,tyviseadus,2023-02-01,2026-03-01,5,6,Tulundusühistuseadus
155250,1047192,114032011032,374,tyviseadus,2006-07-16,2011-03-24,1,30,Väärteomenetluse seadustik
155250,114032011032,114032011033,374,tyviseadus,2011-03-24,2011-09-01,2,30,Väärteomenetluse seadustik
155250,114032011033,125042012008,374,tyviseadus,2011-09-01,2012-06-01,3,30,Väärteomenetluse seadustik
155250,125042012008,104072012013,374,tyviseadus,2012-06-01,2012-08-01,4,30,Väärteomenetluse seadustik
155250,104072012013,104072012014,374,tyviseadus,2012-08-01,2013-01-01,5,30,Väärteomenetluse seadustik
155250,104072012014,122032013021,374,tyviseadus,2013-01-01,2013-04-01,6,30,Väärteomenetluse seadustik
155250,122032013021,106072013009,374,tyviseadus,2013-04-01,2013-07-16,7,30,Väärteomenetluse seadustik
155250,106072013009,131012014009,374,tyviseadus,2013-07-16,2014-02-01,8,30,Väärteomenetluse seadustik
