amendments,statute_id,bucket,reason,detail,last_status
8,2015/4,core,,,OK
8,2016/1050,core,,,OK
8,2016/1144,core,,,OK
8,2016/1398,core,,,OK
8,2016/1503,suspect,oracle_suspect,2025/1005 eff 2026-01-01 > cutoff 2025-11-14,
8,2017/176,core,,,OK
8,2017/293,suspect,oracle_suspect,2025/737 eff 2026-01-01 > cutoff 2025-12-30,
8,2017/445,core,,,OK
8,2018/859,core,,,OK
8,2018/935,suspect,oracle_suspect,2025/1003 eff 2026-01-01 > cutoff 2025-11-14,
8,2019/650,suspect,oracle_suspect,2025/589 eff 2026-01-01 > cutoff 2025-08-01,
8,2020/1105,suspect,oracle_suspect,2024/201 eff 2024-05-01 > cutoff 2024-04-25,
8,2020/392,suspect,oracle_suspect,2025/108 eff 2025-03-28 > cutoff 2025-03-25,
9,1922/148,suspect,oracle_suspect,1996/201 eff 1996-12-01 > cutoff 1996-03-22,
9,1951/83,suspect,oracle_suspect,1999/526 eff 1999-06-01 > cutoff 1999-04-22,
9,1959/237,suspect,oracle_suspect,1995/1533 eff 1996-02-01 > cutoff 1995-12-18,
9,1963/295,suspect,oracle_suspect,2025/620 eff 2026-01-01 > cutoff 2025-06-27,
9,1973/459,suspect,oracle_suspect,2022/356 eff 2023-01-01 > cutoff 2022-05-20,
9,1974/378,suspect,oracle_suspect,2009/1574 eff 2010-01-01 > cutoff 2009-12-22,
9,1974/968,core,,,OK
9,1976/680,suspect,oracle_suspect,2016/792 eff 2017-01-01 > cutoff 2016-09-09,
9,1977/702,suspect,oracle_suspect,2000/988 eff 2000-12-01 > cutoff 2000-11-23,
9,1977/951,suspect,oracle_suspect,2011/480 eff 2011-05-17 > cutoff 2011-05-13,
9,1979/291,suspect,oracle_suspect,2024/619 eff 2025-01-17 > cutoff 2024-11-08,
9,1980/781,suspect,oracle_suspect,2017/422 eff 2017-07-01 > cutoff 2017-06-28,
9,1986/41,suspect,oracle_suspect,2022/1284 eff 2023-01-01 > cutoff 2022-12-29,
9,1988/778,suspect,oracle_suspect,2024/1048 eff 2025-01-01 > cutoff 2024-12-19,
9,1989/819,suspect,oracle_suspect,1999/1129 eff 2000-01-01 > cutoff 1999-12-03,
9,1990/1271,suspect,oracle_suspect,2000/387 eff 2000-05-01 > cutoff 2000-04-20,
9,1990/725,suspect,oracle_suspect,2018/614 eff 2018-08-15 > cutoff 2018-08-10,
9,1991/1707,core,,,OK
9,1991/626,core,,,OK
9,1991/758,suspect,oracle_suspect,2019/1131 eff 2020-01-01 > cutoff 2019-11-29,
9,1992/1336,suspect,oracle_suspect,2010/211 eff 2010-04-01 > cutoff 2010-03-30,
9,1992/1390,suspect,oracle_suspect,2024/768 eff 2025-01-01 > cutoff 2024-12-05,
9,1992/797,suspect,oracle_suspect,1997/336 eff 1997-05-01 > cutoff 1997-04-18,
9,1993/132,suspect,oracle_suspect,2008/149 eff 2008-03-20 > cutoff 2008-03-13,
9,1993/473,suspect,oracle_suspect,2013/524 eff 2013-07-04 > cutoff 2013-06-27,
9,1993/55,notruth,no_truth_from_run,,NO_TRUTH
9,1993/582,suspect,oracle_suspect,2015/119 eff 2015-03-01 > cutoff 2015-02-12,
9,1993/796,suspect,oracle_suspect,2018/684 eff 2018-08-15 > cutoff 2018-08-10,
9,1994/1000,suspect,oracle_suspect,2004/881 eff 2004-10-15 > cutoff 2004-09-30,
9,1994/1206,suspect,oracle_suspect,2024/765 eff 2025-01-01 > cutoff 2024-12-05,
9,1994/1217,suspect,oracle_suspect,2023/1310 eff 2024-01-01 > cutoff 2023-12-28,
9,1994/1280,suspect,oracle_suspect,2023/8 eff 2023-01-12 > cutoff 2023-01-05,
9,1995/1346,suspect,oracle_suspect,2013/158 eff 2013-03-01 > cutoff 2013-02-13,
9,1995/281,suspect,oracle_suspect,2005/711 eff 2005-10-01 > cutoff 2005-09-02,
9,1995/35,suspect,oracle_suspect,2021/214 eff 2021-04-01 > cutoff 2021-03-11,
9,1995/355,core,,,OK
9,1996/1137,suspect,oracle_suspect,2010/1040 eff 2011-01-01 > cutoff 2010-12-03,
9,1996/487,suspect,oracle_suspect,2022/428 eff 2022-06-16 > cutoff 2022-06-10,
9,1997/1256,suspect,oracle_suspect,2007/910 eff 2007-11-01 > cutoff 2007-10-18,
9,1997/160,suspect,oracle_suspect,2021/521 eff 2021-06-28 > cutoff 2021-06-17,
9,1998/1058,suspect,oracle_suspect,2016/279 eff 2016-08-01 > cutoff 2016-04-22,
9,1998/145,suspect,oracle_suspect,2025/841 eff 2025-07-22 > cutoff 2025-07-10,
9,1998/811,suspect,oracle_suspect,2015/329 eff 2015-08-01 > cutoff 2015-03-26,
9,1999/1240,suspect,oracle_suspect,2009/1615 eff 2010-07-01 > cutoff 2009-12-22,
9,1999/498,suspect,oracle_suspect,2024/3 eff 2025-12-08 > cutoff 2023-12-21,
9,1999/512,suspect,oracle_suspect,2010/1285 eff 2011-01-01 > cutoff 2010-12-21,
9,1999/869,suspect,oracle_suspect,2010/1276 eff 2011-01-01 > cutoff 2010-12-21,
9,2000/1075,suspect,oracle_suspect,2025/719 eff 2026-01-01 > cutoff 2025-06-27,
9,2000/381,core,,,OK
9,2000/580,suspect,oracle_suspect,2002/918 eff 2002-11-13 > cutoff 2002-11-07,
9,2000/646,suspect,oracle_suspect,2006/263 eff 2006-04-12 > cutoff 2006-04-07,
9,2000/728,suspect,oracle_suspect,2019/65 eff 2019-01-23 > cutoff 2019-01-18,
9,2001/1015,suspect,oracle_suspect,2011/1506 eff 2012-01-01 > cutoff 2011-12-29,
9,2002/1192,suspect,oracle_suspect,2009/1226 eff 2010-01-01 > cutoff 2009-12-22,
9,2002/274,core,,,OK
9,2002/282,suspect,oracle_suspect,2014/737 eff 2015-01-01 > cutoff 2014-09-19,
9,2002/422,suspect,oracle_suspect,2015/643 eff 2015-06-01 > cutoff 2015-05-22,
9,2002/453,core,,,OK
9,2002/504,core,,,OK
9,2003/343,core,,,OK
9,2003/352,suspect,oracle_suspect,2013/947 eff 2014-01-01 > cutoff 2013-12-12,
9,2003/380,suspect,oracle_suspect,2009/37 eff 2009-02-01 > cutoff 2009-01-30,
9,2003/585,suspect,oracle_suspect,2011/1024 eff 2011-09-15 > cutoff 2011-09-09,
9,2004/1037,core,,,OK
9,2004/759,suspect,oracle_suspect,2025/945 eff 2026-01-01 > cutoff 2025-10-24,
9,2005/1157,suspect,oracle_suspect,2024/712 eff 2025-01-01 > cutoff 2024-12-05,
9,2005/826,suspect,oracle_suspect,2011/181 eff 2011-04-01 > cutoff 2011-02-10,
9,2006/1237,suspect,oracle_suspect,2025/547 eff 2026-01-01 > cutoff 2025-06-27,
9,2007/174,notruth,no_truth_from_run,,NO_TRUTH
9,2008/86,core,,,OK
9,2009/573,core,,,OK
9,2010/352,core,,,OK
9,2010/690,suspect,oracle_suspect,2025/662 eff 2026-01-01 > cutoff 2025-06-27,
9,2011/1337,suspect,oracle_suspect,2025/874 eff 2025-09-10 > cutoff 2025-09-03,
9,2013/1087,core,,,OK
9,2013/958,core,,,OK
9,2014/1246,suspect,oracle_suspect,2026/101 eff 2026-01-30 > cutoff 2026-01-29,
9,2015/1286,suspect,oracle_suspect,2025/29 eff 2025-03-01 > cutoff 2025-01-23,
9,2015/241,suspect,oracle_suspect,2021/1083 eff 2021-12-14 > cutoff 2021-12-09,
9,2015/623,core,,,OK
9,2016/673,core,,,OK
9,2019/639,suspect,oracle_suspect,2025/403 eff 2025-09-01 > cutoff 2025-06-27,
9,2020/1214,suspect,oracle_suspect,2025/1451 eff 2026-01-01 > cutoff 2025-12-30,
9,2020/566,core,,,OK
9,2020/615,core,,,OK
9,2021/327,suspect,oracle_suspect,2025/1244 eff 2026-01-01 > cutoff 2025-12-16,
9,2022/739,core,,,OK
10,1901/15-001,suspect,oracle_suspect,1994/390 eff 1994-07-01 > cutoff 1994-05-27,
10,1960/270,suspect,oracle_suspect,2003/1288 eff 2004-01-01 > cutoff 2003-12-30,
10,1972/484,core,,,OK
10,1975/700,suspect,oracle_suspect,2009/1016 eff 2010-02-01 > cutoff 2009-12-04,
10,1979/319,suspect,oracle_suspect,1995/1210 eff 1995-11-01 > cutoff 1995-10-27,
10,1986/64,suspect,oracle_suspect,2025/801 eff 2026-01-01 > cutoff 2025-06-27,
10,1986/914,suspect,oracle_suspect,2002/403 eff 2002-09-01 > cutoff 2002-05-24,
10,1987/320,core,,,OK
10,1987/627,suspect,oracle_suspect,2002/975 eff 2003-01-01 > cutoff 2002-11-25,
10,1988/460,core,,,OK
10,1991/1083,suspect,oracle_suspect,2026/117 eff 2026-09-01 > cutoff 2026-02-05,
10,1991/32,suspect,oracle_suspect,2016/722 eff 2017-01-01 > cutoff 2016-08-25,
10,1992/1578,core,,,OK
10,1993/1204,suspect,oracle_suspect,2019/1442 eff 2020-01-01 > cutoff 2019-12-19,
10,1993/1380,core,,,OK
10,1993/772,suspect,oracle_suspect,2019/1327 eff 2020-01-01 > cutoff 2019-12-19,
10,1993/886,suspect,oracle_suspect,2007/1492 eff 2008-01-01 > cutoff 2007-12-27,
10,1994/50,suspect,oracle_suspect,2015/528 eff 2015-07-01 > cutoff 2015-04-23,
10,1995/481,suspect,oracle_suspect,2020/790 eff 2020-11-23 > cutoff 2020-11-13,
10,1995/509,suspect,oracle_suspect,2003/649 eff 2004-01-01 > cutoff 2003-06-27,
10,1996/204,core,,,OK
10,1997/645,suspect,oracle_suspect,2007/1504 eff 2008-01-01 > cutoff 2007-12-28,
10,1998/535,core,,,OK
10,1998/68,suspect,oracle_suspect,2007/145 eff 2007-02-15 > cutoff 2007-02-09,
10,1998/81,suspect,oracle_suspect,2015/1191 eff 2016-01-01 > cutoff 2015-09-18,
10,1999/361,suspect,oracle_suspect,2019/1133 eff 2020-01-01 > cutoff 2019-11-29,
10,2000/644,suspect,oracle_suspect,2006/277 eff 2006-04-26 > cutoff 2006-04-20,
10,2001/1528,suspect,oracle_suspect,2013/39 eff 2013-03-16 > cutoff 2013-01-18,
10,2002/1250,suspect,oracle_suspect,2014/220 eff 2014-04-01 > cutoff 2014-03-06,
10,2002/185,suspect,oracle_suspect,2025/648 eff 2026-01-01 > cutoff 2025-06-27,
10,2003/109,suspect,oracle_suspect,2025/696 eff 2026-01-01 > cutoff 2025-06-27,
10,2003/351,suspect,oracle_suspect,2013/1303 eff 2014-05-01 > cutoff 2013-12-30,
10,2003/468,suspect,oracle_suspect,2010/1274 eff 2011-01-01 > cutoff 2010-12-21,
10,2003/708,suspect,oracle_suspect,2015/848 eff 2015-08-01 > cutoff 2015-07-01,
10,2004/1281,suspect,oracle_suspect,2025/1483 eff 2026-01-01 > cutoff 2025-12-30,
10,2005/1142,core,,,OK
10,2005/162,suspect,oracle_suspect,2025/742 eff 2026-01-01 > cutoff 2025-06-27,
10,2006/1297,core,,,OK
10,2007/1319,suspect,oracle_suspect,2025/925 eff 2025-11-01 > cutoff 2025-10-16,
10,2007/348,suspect,oracle_suspect,2016/244 eff 2016-04-15 > cutoff 2016-04-08,
10,2008/668,suspect,oracle_suspect,2025/1163 eff 2026-01-01 > cutoff 2025-12-05,
10,2009/105,suspect,oracle_suspect,2025/691 eff 2026-01-01 > cutoff 2025-06-27,
10,2009/1186,core,,,OK
10,2009/765,suspect,oracle_suspect,2021/1071 eff 2022-01-01 > cutoff 2021-12-03,
10,2013/957,suspect,oracle_suspect,2025/173 eff 2025-06-01 > cutoff 2025-04-25,
10,2014/122,suspect,oracle_suspect,2025/866 eff 2025-09-01 > cutoff 2025-08-21,
10,2015/1085,core,,,OK
10,2015/162,suspect,oracle_suspect,base_oracle_only despite amendment 2016/842 eff 2016-10-12 <= cutoff 2023-12-21,OK
10,2015/400,core,,,OK
10,2019/695,suspect,oracle_suspect,2025/752 eff 2026-01-01 > cutoff 2025-06-27,
10,2021/608,core,,,OK
11,1926/101,core,,,OK
11,1946/436,suspect,oracle_suspect,2024/950 eff 2025-01-01 > cutoff 2024-12-19,
11,1947/622,suspect,oracle_suspect,2010/889 eff 2010-12-30 > cutoff 2010-10-22,
11,1953/263,suspect,oracle_suspect,2002/417 eff 2002-09-01 > cutoff 2002-05-24,
11,1957/482,suspect,oracle_suspect,1998/764 eff 1999-01-01 > cutoff 1998-10-23,
11,1984/720,suspect,oracle_suspect,1995/1042 eff 1995-09-01 > cutoff 1995-08-21,
11,1985/694,suspect,oracle_suspect,2015/13 eff 2016-01-01 > cutoff 2015-08-07,
11,1986/505,core,,,OK
11,1991/1144,suspect,oracle_suspect,2020/911 eff 2021-01-01 > cutoff 2020-11-27,
11,1991/118,core,,,OK
11,1991/1725,suspect,oracle_suspect,2006/771 eff 2006-09-20 > cutoff 2006-09-07,
11,1991/183,suspect,oracle_suspect,2007/1233 eff 2008-01-01 > cutoff 2007-12-13,
11,1994/1415,core,,,OK
11,1994/4,suspect,oracle_suspect,2021/471 eff 2021-06-10 > cutoff 2021-06-04,
11,1994/831,core,,,OK
11,1995/109,suspect,oracle_suspect,2024/31 eff 2025-01-01 > cutoff 2024-10-18,
11,1995/1552,core,,,OK
11,1997/210,core,,,OK
11,1997/231,suspect,oracle_suspect,2007/363 eff 2007-04-11 > cutoff 2007-04-03,
11,1997/346,suspect,oracle_suspect,2025/533 eff 2026-01-01 > cutoff 2025-06-27,
11,1998/1056,suspect,oracle_suspect,2009/1520 eff 2010-01-01 > cutoff 2009-12-22,
11,1998/1166,suspect,oracle_suspect,2022/710 eff 2022-08-01 > cutoff 2022-07-08,
11,1998/666,core,,,OK
11,1999/610,suspect,oracle_suspect,2014/524 eff 2014-08-01 > cutoff 2014-07-03,
11,2000/647,suspect,oracle_suspect,2007/500 eff 2007-04-30 > cutoff 2007-04-23,
11,2000/676,suspect,oracle_suspect,2025/1442 eff 2026-01-01 > cutoff 2025-12-30,
11,2001/101,core,,,OK
11,2001/625,suspect,oracle_suspect,2016/535 eff 2016-07-01 > cutoff 2016-06-29,
11,2001/666,core,,,OK
11,2002/1332,suspect,oracle_suspect,2020/529 expires 2020-12-31 < cutoff 2023-12-28,OK
11,2003/1197,notruth,no_truth_from_run,,NO_TRUTH
11,2003/175,suspect,oracle_suspect,2024/763 eff 2025-01-01 > cutoff 2024-12-05,
11,2003/612,core,,,OK
11,2003/702,core,,,OK
11,2004/11,suspect,oracle_suspect,2021/245 eff 2021-04-01 > cutoff 2021-03-26,
11,2006/1265,suspect,oracle_suspect,2025/836 eff 2026-01-01 > cutoff 2025-06-27,
11,2006/1281,suspect,oracle_suspect,2016/1254 eff 2017-01-01 > cutoff 2016-12-21,
11,2006/1291,core,,,OK
11,2006/211,core,,,OK
11,2006/255,suspect,oracle_suspect,2019/630 eff 2019-06-01 > cutoff 2019-05-10,
11,2006/308,notruth,no_truth_from_run,,NO_TRUTH
11,2006/607,suspect,oracle_suspect,2023/437 eff 2024-01-01 > cutoff 2023-03-23,
11,2006/693,core,,,OK
11,2007/1307,notruth,no_truth_from_run,,NO_TRUTH
11,2007/334,notruth,no_truth_from_run,,NO_TRUTH
11,2007/527,core,,,OK
11,2007/556,core,,,OK
11,2007/893,suspect,oracle_suspect,2020/277 eff 2020-04-17 > cutoff 2020-04-16,
11,2007/922,suspect,oracle_suspect,2011/1496 eff 2011-12-31 > cutoff 2011-12-29,
11,2009/617,core,,,OK
11,2009/738,core,,,OK
11,2009/869,suspect,oracle_suspect,2017/1054 eff 2018-01-01 > cutoff 2017-12-19,
11,2010/1396,suspect,oracle_suspect,2025/79 eff 2025-04-01 > cutoff 2025-03-14,
11,2011/311,suspect,oracle_suspect,2023/246 eff 2023-03-01 > cutoff 2023-02-16,
11,2011/986,suspect,oracle_suspect,2025/667 eff 2026-01-01 > cutoff 2025-06-27,
11,2013/1287,suspect,oracle_suspect,2025/1398 eff 2026-01-01 > cutoff 2025-12-22,
11,2013/393,core,,,OK
11,2014/713,suspect,oracle_suspect,2025/1327 eff 2026-01-01 > cutoff 2025-12-18,
11,2015/517,core,,,OK
11,2015/613,suspect,oracle_suspect,2026/106 eff 2026-02-16 > cutoff 2026-01-30,
11,2016/447,suspect,oracle_suspect,2025/434 eff 2026-01-01 > cutoff 2025-06-27,
11,2018/11,suspect,oracle_suspect,2025/388 eff 2025-11-15 > cutoff 2025-06-27,
12,1919/1-001,suspect,oracle_suspect,1998/567 eff 1999-01-01 > cutoff 1998-07-24,
12,1961/367,suspect,oracle_suspect,2003/683 eff 2004-03-01 > cutoff 2003-06-27,
12,1966/258,core,,,OK
12,1970/283,core,,,OK
12,1973/692,suspect,oracle_suspect,1991/714 eff 1991-05-01 > cutoff 1991-04-19,
12,1978/1061,core,,,OK
12,1979/469,suspect,oracle_suspect,2019/622 eff 2019-06-01 > cutoff 2019-05-10,
12,1982/51,core,,,OK
12,1983/331,suspect,oracle_suspect,2011/839 eff 2014-01-01 > cutoff 2011-07-22,
12,1983/66,suspect,oracle_suspect,2016/896 eff 2016-11-27 > cutoff 2016-10-28,
12,1984/742,suspect,oracle_suspect,1999/1327 eff 2000-01-01 > cutoff 1999-12-30,
12,1990/848,core,,,OK
12,1992/728,suspect,oracle_suspect,2009/1710 eff 2010-01-01 > cutoff 2009-12-29,
12,1993/512,core,,,OK
12,1993/998,core,,,OK
12,1994/1072,suspect,oracle_suspect,2016/629 eff 2016-08-19 > cutoff 2016-08-12,
12,1995/1112,suspect,oracle_suspect,2009/1011 eff 2010-01-01 > cutoff 2009-12-03,
12,1995/1557,suspect,oracle_suspect,2006/1101 eff 2007-01-01 > cutoff 2006-12-08,
12,1996/396,core,,,OK
12,1996/619,suspect,oracle_suspect,2025/423 eff 2026-01-01 > cutoff 2025-06-27,
12,1998/214,core,,,OK
12,1998/633,suspect,oracle_suspect,2025/612 eff 2026-01-01 > cutoff 2025-12-30,
12,1999/493,suspect,oracle_suspect,2010/637 eff 2010-07-01 > cutoff 2010-06-24,
12,1999/530,core,,,OK
12,1999/533,suspect,oracle_suspect,2011/890 eff 2014-01-01 > cutoff 2011-07-22,
12,2000/205,core,,,OK
12,2000/262,suspect,oracle_suspect,2006/126 eff 2006-03-01 > cutoff 2006-02-17,
12,2001/1504,suspect,oracle_suspect,2012/761 eff 2013-01-01 > cutoff 2012-12-14,
12,2001/422,suspect,oracle_suspect,2025/246 eff 2025-06-01 > cutoff 2025-05-23,
12,2002/1245,core,,,OK
12,2002/194,suspect,oracle_suspect,2021/578 eff 2021-06-24 > cutoff 2021-06-23,
12,2003/434,suspect,oracle_suspect,2025/541 eff 2026-01-01 > cutoff 2025-06-27,
12,2003/940,core,,,OK
12,2004/794,core,,,OK
12,2005/1249,suspect,oracle_suspect,2020/489 eff 2020-07-01 > cutoff 2020-06-26,
12,2006/1040,suspect,oracle_suspect,2025/1269 eff 2026-01-02 > cutoff 2025-12-18,
12,2006/539,suspect,oracle_suspect,2021/33 eff 2021-01-19 > cutoff 2021-01-15,
12,2007/1383,suspect,oracle_suspect,2023/459 eff 2023-10-01 > cutoff 2023-03-23,
12,2007/273,suspect,oracle_suspect,2017/554 eff 2018-01-01 > cutoff 2017-08-11,
12,2008/299,suspect,oracle_suspect,2014/593 eff 2014-07-23 > cutoff 2014-07-17,
12,2009/1698,core,,,OK
12,2011/415,core,,,OK
12,2011/423,suspect,oracle_suspect,2020/714 eff 2020-11-01 > cutoff 2020-10-22,
12,2016/66,suspect,oracle_suspect,base_oracle_only despite amendment 2016/1261 eff 2017-01-01 <= cutoff 2024-10-18,OK
12,2017/252,suspect,oracle_suspect,base_oracle_only despite amendment 2019/126 eff 2019-02-01 <= cutoff 2023-04-21,OK
12,2017/673,suspect,oracle_suspect,2025/1013 eff 2025-12-01 > cutoff 2025-11-20,
12,2019/616,suspect,oracle_suspect,base_oracle_only despite amendment 2019/1162 eff 2020-01-01 <= cutoff 2025-06-27,OK
13,1963/318,suspect,oracle_suspect,2000/393 eff 2000-05-01 > cutoff 2000-04-20,
13,1965/503,suspect,oracle_suspect,2000/1102 eff 2001-01-01 > cutoff 2000-12-15,
13,1970/248,core,,,OK
13,1970/669,core,,,OK
13,1977/54,core,,,OK
13,1979/273,suspect,oracle_suspect,2024/948 eff 2025-01-01 > cutoff 2024-12-19,
13,1980/669,suspect,oracle_suspect,2013/580 eff 2013-09-01 > cutoff 2013-07-18,
13,1982/633,suspect,oracle_suspect,2020/576 eff 2020-07-15 > cutoff 2020-07-09,
13,1983/683,suspect,oracle_suspect,2006/583 eff 2006-11-01 > cutoff 2006-06-29,
13,1987/693,suspect,oracle_suspect,2022/192 eff 2022-04-01 > cutoff 2022-03-24,
13,1988/1184,core,,,OK
13,1989/814,suspect,oracle_suspect,2010/222 eff 2010-07-01 > cutoff 2010-03-30,
13,1991/343,suspect,oracle_suspect,2007/218 eff 2007-08-01 > cutoff 2007-03-02,
13,1991/809,suspect,oracle_suspect,2009/1399 eff 2010-01-01 > cutoff 2009-12-22,
13,1993/692,suspect,oracle_suspect,2016/895 eff 2016-11-27 > cutoff 2016-10-28,
13,1995/386,suspect,oracle_suspect,2013/124 eff 2013-09-01 > cutoff 2013-01-31,
13,1996/463,core,,,OK
13,1996/586,suspect,oracle_suspect,2019/195 eff 2019-12-01 > cutoff 2019-02-08,
13,1997/1173,suspect,oracle_suspect,2023/600 eff 2023-06-01 > cutoff 2023-03-23,
13,1998/445,suspect,oracle_suspect,2024/366 eff 2024-07-01 > cutoff 2024-06-13,
13,1999/513,core,,,OK
13,2001/119,suspect,oracle_suspect,2025/1087 eff 2026-01-01 > cutoff 2025-12-05,
13,2002/116,suspect,oracle_suspect,2020/617 eff 2020-09-01 > cutoff 2020-08-21,
13,2002/195,suspect,oracle_suspect,2021/579 eff 2021-06-24 > cutoff 2021-06-23,
13,2002/476,suspect,oracle_suspect,2023/669 eff 2024-01-01 > cutoff 2023-04-14,
13,2002/878,core,,,OK
13,2003/1086,core,,,OK
13,2003/423,suspect,oracle_suspect,2024/1030 eff 2025-01-01 > cutoff 2024-12-19,
13,2003/587,suspect,oracle_suspect,2007/933 eff 2007-11-01 > cutoff 2007-10-26,
13,2004/421,core,,,OK
13,2004/516,suspect,oracle_suspect,2014/636 eff 2014-08-15 > cutoff 2014-08-08,
13,2006/1273,suspect,oracle_suspect,2021/970 eff 2022-01-01 > cutoff 2021-11-19,
13,2006/396,core,,,OK
13,2007/159,core,,,OK
13,2011/304,suspect,oracle_suspect,2018/641 eff 2018-08-15 > cutoff 2018-08-10,
13,2013/599,suspect,oracle_suspect,2025/854 eff 2025-09-01 > cutoff 2025-08-01,
13,2014/1188,suspect,oracle_suspect,2025/681 eff 2026-01-01 > cutoff 2025-06-27,
13,2014/359,suspect,oracle_suspect,2025/1341 eff 2026-01-01 > cutoff 2025-12-22,
13,2016/460,suspect,oracle_suspect,2026/47 eff 2026-06-19 > cutoff 2026-01-16,
13,2017/587,suspect,oracle_suspect,2025/1384 eff 2026-01-01 > cutoff 2025-12-22,
13,2017/884,core,,,OK
13,2018/714,suspect,oracle_suspect,2025/619 eff 2026-01-01 > cutoff 2025-12-22,
13,2020/1269,suspect,oracle_suspect,2024/400 eff 2024-09-02 > cutoff 2024-06-28,
13,2021/612,core,,,OK
13,2023/380,core,,,OK
14,1938/23,core,,,OK
14,1970/456,suspect,oracle_suspect,2015/660 eff 2016-01-01 > cutoff 2015-05-22,
14,1971/221,suspect,oracle_suspect,2019/551 eff 2019-05-01 > cutoff 2019-04-26,
14,1975/447,suspect,oracle_suspect,1992/1699 eff 1993-01-01 > cutoff 1992-12-30,
14,1980/55,suspect,oracle_suspect,2015/521 eff 2015-07-01 > cutoff 2015-04-24,
14,1982/1116,suspect,oracle_suspect,2013/806 eff 2014-01-01 > cutoff 2013-11-14,
14,1987/820,suspect,oracle_suspect,2019/1322 eff 2020-01-01 > cutoff 2019-12-19,
14,1989/1372,suspect,oracle_suspect,2006/1067 eff 2007-01-01 > cutoff 2006-12-01,
14,1991/1208,suspect,oracle_suspect,2005/873 eff 2005-11-15 > cutoff 2005-11-10,
14,1991/800,suspect,oracle_suspect,2016/723 eff 2017-01-01 > cutoff 2016-08-25,
14,1993/616,core,,,OK
14,1994/1205,core,,,OK
14,1994/201,core,,,OK
14,1996/1093,suspect,oracle_suspect,2025/685 eff 2026-01-01 > cutoff 2025-06-27,
14,1996/605,suspect,oracle_suspect,2018/378 eff 2018-06-01 > cutoff 2018-05-18,
14,1998/744,suspect,oracle_suspect,2013/129 eff 2013-09-01 > cutoff 2013-01-31,
14,1999/1084,suspect,oracle_suspect,2021/243 eff 2021-04-01 > cutoff 2021-03-26,
14,1999/329,suspect,oracle_suspect,2021/28 eff 2021-01-19 > cutoff 2021-01-15,
14,1999/488,core,,,OK
14,2001/1488,suspect,oracle_suspect,2012/757 eff 2013-01-01 > cutoff 2012-12-14,
14,2004/1299,suspect,oracle_suspect,2025/816 eff 2026-01-01 > cutoff 2025-06-27,
14,2004/1335,core,,,OK
14,2005/623,suspect,oracle_suspect,2025/482 eff 2026-01-01 > cutoff 2025-06-27,
14,2005/651,suspect,oracle_suspect,2025/871 eff 2025-12-01 > cutoff 2025-08-28,
14,2005/677,core,,,OK
14,2006/1233,suspect,oracle_suspect,2025/729 eff 2026-01-01 > cutoff 2025-06-27,
14,2006/1299,suspect,oracle_suspect,2025/1152 eff 2026-01-01 > cutoff 2025-12-05,
14,2006/1429,suspect,oracle_suspect,2025/640 eff 2026-01-01 > cutoff 2025-06-27,
14,2006/397,suspect,oracle_suspect,2025/214 eff 2026-01-01 > cutoff 2025-05-06,
14,2007/366,suspect,oracle_suspect,2014/237 eff 2014-03-25 > cutoff 2014-03-20,
14,2008/580,suspect,oracle_suspect,2025/1054 eff 2026-01-01 > cutoff 2025-11-28,
14,2012/1073,suspect,oracle_suspect,2020/141 expires 2020-12-31 < cutoff 2023-03-30,OK
14,2012/661,suspect,oracle_suspect,2026/36 eff 2026-11-20 > cutoff 2026-01-16,
14,2013/419,suspect,oracle_suspect,2026/148 eff 2026-07-01 > cutoff 2026-02-26,
14,2013/421,suspect,oracle_suspect,2025/562 eff 2026-01-01 > cutoff 2025-06-27,
14,2015/1267,core,,,OK
14,2015/410,suspect,oracle_suspect,base_oracle_only despite amendment 2015/1236 eff 2016-01-01 <= cutoff 2025-06-27,OK
14,2015/873,suspect,oracle_suspect,2026/65 eff 2026-05-01 > cutoff 2026-01-16,
14,2016/1397,core,,,OK
14,2017/348,suspect,oracle_suspect,2024/408 eff 2024-06-30 > cutoff 2024-06-28,
14,2017/519,suspect,oracle_suspect,2025/1248 eff 2026-01-01 > cutoff 2025-12-17,
14,2018/729,suspect,oracle_suspect,2025/978 eff 2025-11-15 > cutoff 2025-11-14,
15,1918/74-001,suspect,oracle_suspect,2000/958 eff 2000-12-01 > cutoff 2000-11-17,
15,1953/317,suspect,oracle_suspect,2003/537 eff 2004-01-01 > cutoff 2003-06-13,
15,1966/611,suspect,oracle_suspect,2004/817 eff 2004-09-01 > cutoff 2004-08-26,
15,1975/704,suspect,oracle_suspect,2022/625 eff 2023-01-01 > cutoff 2022-08-26,
15,1978/42,suspect,oracle_suspect,2005/797 eff 2006-01-01 > cutoff 2005-10-07,
15,1987/322,suspect,oracle_suspect,2023/741 eff 2024-01-01 > cutoff 2023-04-14,
15,1988/161,suspect,oracle_suspect,2025/1194 eff 2026-01-01 > cutoff 2025-12-11,
15,1988/651,suspect,oracle_suspect,2013/1139 eff 2014-01-01 > cutoff 2013-12-20,
15,1992/1537,suspect,oracle_suspect,2004/1165 eff 2005-01-01 > cutoff 2004-12-21,
15,1992/1702,suspect,oracle_suspect,2002/812 eff 2002-10-15 > cutoff 2002-09-26,
15,1992/480,suspect,oracle_suspect,2009/1516 eff 2010-01-01 > cutoff 2009-12-22,
15,1993/1390,suspect,oracle_suspect,2009/1815 eff 2010-01-01 > cutoff 2009-12-29,
